0.0875618791697432,-0.042559035201644,0.0805671895386557,0.0412034921408942,0.0402280895225134,0.0851081005660837,0.0146885349179397,0.0325207162328216,-0.0711556211337276,0.0230344917870041,0.0535488324813522,-0.0302264575508501,0.0116380383515721,-0.0724186652301848,0.0292457725596761,0.00010459137586976,0.0117007027245885,-0.0453512496653818,-0.0889345931845973,0.00150406426906803,-0.0420149338528068,0.0324488760788239,0.0372137743467669,-0.0466857161688633,-0.00931530063694522,0.00269888301438144,-0.0278700559383986,-0.0294944524291226,0.060519923939493,-0.0491303915459365,0.09146129834605,0.0124884499609323,0.031034734762868,0.0314624867290224,-0.0156470450315146,-0.0348912585940067,-0.0223154420781943,-0.0239694606649976,-0.0903496594210519,0.0255185286470237,0.0239996519553247,-0.0210644551373595,-0.0253777546581057,0.00349866552580997,0.017952609188651,-0.0483287878815748,-0.016800213382267,0.0304102253115769,0.0653734526437059,-0.0682083045630497,0.0331526473842935,0.00340867978529276,-0.00499262674025351,-0.0309337672974049,0.0350121031658243,0.0463463678259704,0.066647328954058,0.0388667903613907,0.0239663071137061,0.0179054589787329,0.120539375001457,0.0644711015625535,-0.0556258458082396,0.075911611596773,-0.0189236616375855,0.062297473705184,0.0132872721036421,0.0120927685001857,0.109692894676109,0.0761261826031884,-0.0376201721520859,0.112967174102663,-0.0223725136471846,-0.0127597703404008,-0.0536700184271084,-0.0172743592506667,0.0606821840461273,0.0552010129894143,0.121136364716905,-0.0221558355463319,0.0162472650449506,-0.0103676300505631,-0.00704900860748383,-0.0220923633624531,0.0656644667283846,0.0293247733821343,-0.0205088193252736,-0.0177583182929161,0.0588493885505398,-0.058031396763043,0.0740320658824396,0.0792656068390678,0.0855649551255093,0.069129750953413,-0.0365414294446511,0.0193112896737037,-0.0281107860314685,-0.0803431650631688,-0.139977079018203,0.0236563370526437,-0.0337903152629648,0.124908988461754,0.0394757393373111,0.0215145310950042,-0.0769022478666415,0.0162488606956302,0.0456631133119038,0.0896656453914338,0.0712579337460005,0.0507225679087369,-0.0121378659769466,0.140747584352355,-0.0275064432791593,0.0201185742255332,0.0192301448122224,-0.0112613435715016,-0.0340437375922026,0.0394814460444164,-0.0210406648228066,0.0511598458717895,0.0269943699650124,0.0121827811611894,-0.0571531936254543,-0.115885382881065,-0.0156887577755514,0.00216438186613331,-0.00263485253937928,-0.0234741094835175,-0.0265682573424917,-0.0412394701583595,-0.0489735275246201,-0.0834126804238623,-0.0594461344053205,-0.0189192031629557,0.0317283461222052,0.0665338853629575,-0.0325682320753537,-0.0881327253325471,-0.0103944661915814,-0.0872319219709581,-0.0946027138357977,0.0286755315537644,0.01005320324559,0.00458059313221322,-0.0448505309882055,-0.0156575371947993,-0.013084147752618,0.0228391198975977,0.0272940354193422,0.0161130392928395,-0.0293600144089308,0.0679078747918715,0.048387048309408,0.127487825064222,-0.11285946565592,-0.0485556656645479,-0.0846195318580646,-0.0886899819557594,-0.106187611996182,-0.0352269221663496,-0.0465635543449698,-0.0600320117588663,-0.120882530760326,0.0463857385504444,0.0350279919905124,0.0181541674434818,-0.0281169901976283,0.0145457980426612,0.113676826782247,-0.00149107897976299,0.0259078526445022,-0.0796515885164847,0.0117929563852441,0.0449049709488934,-0.0263940359150147,-0.0728998065557824,0.104683477862018,-0.0192919018335515,-0.0318592275604148,0.0604832767483723,0.0258989716281888,0.00791899204490111,-0.0499560716989371,-0.00985341647173536,-0.0703593474592501,-0.0112963715763746,-0.104146596079883,-0.173651610530342,-0.0459069472401865,0.0037569529049929,0.0154506669015427,-0.0620275886608693,-0.0387053076694162,-0.0385539279003153,0.0151917761033628,-0.0509214811568144,0.0495342628149811,0.123311496225519,0.00832722633042343,0.00409286313321257,0.00314533260948173,0.048082118983358,0.0105355635644617,0.0195985148805208,0.0105514182261492,-0.0592964369842942,0.0225895064358839,0.0786204865304017,0.00330581662976131,-0.028928001689218,-0.0181883520604225,0.0669278568086787,0.0126823721651517,-0.0468973706534274,0.0131838977493531,0.0196674108183347,0.023901586393884,0.0332630251051773,0.0154817963085873,0.0654814413795855,-0.0053572872436322,-0.0212612337310363,0.0611937795680121,-0.145034915912385,0.00376429900316468,0.0650338002263101,0.0263510417232964,0.0376968263019376,0.00434642545408314,-0.00733811234534201,-0.0123995857588967,0.0447891264249207,-0.0277909608858518,0.0192617556138718,0.10937980764728,-0.105748419201625,0.078390310624015,-0.0216080608879849,-0.0555015479480269,-0.0330765776708534,0.0248697633693609,-0.0892447591314129,-0.0879731885227418,0.00656090794153506,0.0493459960673055,-0.0130889562856882,-0.0764695108134667,0.061772672344462,-0.00238162305577958,-0.057370304783225,-0.0186296209197867,-0.0682999750474216,0.0127884082135246,0.0146522298079766,-0.0125329154862101,-0.124952525930812,-0.00692435639928062,0.126188741512696,0.0560396089667127,-0.0617770542172543,-0.0133780013973621,0.0116854135704689,-0.116441137084488,0.0135945798849233,-0.0594773221797235,-0.0676414912678338,-0.043324400619163,-0.0820302890171703,-0.0652263886436143,-0.00641633564594566,0.0100748329262934,0.0328140337151282,0.0255566996873319,-0.0151297877175318,0.0122017977578169,-0.0236401556610331,-0.11281732854364,-0.00755347051788139,-0.0449394443826641,-0.0496004720513631,0.0546499017858306,-0.00983397079340083,0.0274975577768663,0.0411353373376466,0.00515583430545812,-0.0171078004387959,0.14207608145584,-0.00376838974407939,0.101113740203517,0.0403241931379409,-0.0413107161824177,-0.0307521863209761,0.0237534448459037,0.00417037364567078,-0.042362997524288,0.037524790788328,-0.129182560122967,-0.0237454048482336,-0.00542727693605895,-0.0198028167984707,-0.00636112921913193,0.0158431748965971,0.00787116335547989,-0.0494897153888543,-0.0244090784832042,0.0945885334327126,0.0120085828064019,-0.0203820348376797,-0.0267514165348783,0.085013593500816,0.0209716982736598,0.0393396865548262,0.00191062008870374,-0.0617841072830327,0.0757430023227951,0.0329934165748449,0.121516758884192,-0.00523998057697717,0.0798863388684854,0.0647281323914231,0.00572974022875416,0.11016622706533,0.066660344498669,-0.0677435435234515,-0.0293879022243523,0.0475479674883936,0.00207462078177491,-0.036776775954602,0.0465386199910887,0.0457967886380606,0.00739366745397755,0.117315480330483,0.00467865441242763,-0.0254687292850152,0.0180881943045306,-0.0311471220424299,0.0463414931874332,0.0496334115911384,0.0421432679601354,0.0230868613294607,0.0945663973388668,0.148362388394418,0.0560291852703337,0.0459304409847512,-0.00880885869142183,-0.0174961364140495,-0.0400547051266489,0.0435272924360613,0.0814110295926083,0.0433753570845227,-0.0540855999086101,-0.0408991017765165,-0.118430032558124,0.072325549773167,-0.0221460973790474,-0.0145464967443814,-0.0927477630070095,0.11272868825195,0.0588364845260929,0.105409472671556,-0.0210089292604703,0.00821695549484746,0.000662731596604013,-0.0803674674198437,0.0548669736892185,-0.0280142373349172,0.0351523404514867,0.0212315724752341,0.0802274504326553,-0.040084524649429,-0.0659388539989441,0.0102056157163031,0.0132727410194579,0.0591303877391078,-0.0142774299293869,-0.0135916906987937,-0.0609959515310951,-0.0725725333204062,0.0410459183751871,0.0680289865623076,-0.068630019986145,0.0836169230070298,-0.0162557292285718,0.067739254744364,0.00534292552240707,-0.02113858220792,0.115684335139558,0.00885830325346409,0.0237700103564899,-0.100094088604081,-0.0207501459164228,-0.0515772825888394,-0.0734769460393291,-0.0583972868420419,-0.0110169206813966,-0.108358875843889,-0.0452844292452632,0.0150898924123865,0.139496186802675,0.0273393119364129,-0.043635152372091,0.0154816710451858,0.037231374886905,0.16710144819092,-0.0285167521891518,0.0183716132932745,0.137842537665872,0.097464646539946,0.110132010438912,0.102735900257225,0.0442609520418766,0.0767802836206765,0.0189069083462695,0.093757605967033,0.086805967839469,0.0320587804408093,0.0216889847551959,-0.0631872853916528,0.044614141236074,0.0054399184773736,-0.0236109361350622,0.0910936492579267,0.0486950559537946,-0.0127020876878276,0.0252043252164756,0.000431501242697878,-0.0476356394393003,0.00401701751241138,-0.062177526777175,-0.0232851374426651,0.0395817005205327,0.137191807003285,0.0397460912098708,0.0126038922363104,0.0644766329588703,-0.0176577271204149,0.0726601724110784,0.0750748536836488,0.00792804439872902,0.0395489934798046,-0.0238317473375611,0.0892482852983383,-0.0590495613208701,-0.0128589380762916,-0.10872570875203,-0.0578987842328526,-0.000624578921398366,0.0400627084771182,0.0857007622758007,-0.0141756391658458,0.0154222755187074,-0.0369342968202674,-0.0727663632511276,-0.117719865840278,0.0144256938927537,-0.0275505516272263,-0.0466351729972707,0.00693763903409069,0.0799263703323596,0.11643513152797,0.0495857572499176,0.0917674077416895,0.0178904414898287,0.0914619588607661,0.0973516834272269,0.0748813242861367,0.0195478063898299,-0.040065306611921,0.0448579851180818,-0.0825298573761368,-0.00657158810940785,0.008765841213782,0.00722077494661348,0.0414227032635109,0.0367579182182452,-0.0358164781135736,-0.063788108483179,-0.0635432799498471,-0.0246716597623444,-0.00427611878457991,0.0134600667840778,-0.169930722745989,-0.00824810310192642,-0.026105151931798,0.0864583622651726,0.0422164377199493,0.0544926069027441,0.124268916428056,-0.0496156196218747,0.119048075308856,0.0015314241134384,-0.028352769011314,0.0303230112443964,-0.023590859319785,0.052087564282683,0.000132532169646656,0.00621624452267166,-0.0586395170502668,0.0192385807831668,-0.107536890123989,-0.0468220510288458,0.0516408733026597,-0.0762167471055051,-0.0599091098638644,0.0281896953871943,-0.0745173128300663,0.0394695796900157,0.0124969610566835,0.00393947421704101,-0.058560692170649,-0.0137665604752946,-0.0643886035595253,0.0186238433910532,0.0688376841222218,0.0537753033121741,-0.0614333865678801,0.0684007934526632,0.0472976504731502,0.0485900898880949,-0.0220009891136706,-0.0260986122704918,-0.0176561048796111,0.0595373181645918,0.00689005456207399,-0.0751379131119038,-0.0339280780586192,-0.0887648501346268,-0.111073161515103,0.0422541538705013,0.00490697105105989,0.0132834892464757,-0.0427627797806888,-0.0481325915943826,-0.0319272772731546,0.0345262812022147,-0.0785232296256554,-0.0631884065200228,-0.0174461442744468,-0.0812955792342882,0.0545745833047573,-0.00778976519220989,0.0394032340388194,0.0891384865126163,-0.016509381221601,0.115277121419548,0.0473388936915118,-0.0415066380029252,-0.0713391153926459,-0.0466659721185964,-0.0629560539975121,-0.0276664141317325,0.0143404800032778,-0.0374668018758651,-0.0357791663640103,-0.135283830013938,-0.0646264673607755,-0.189776336992974,-0.0248563440410804,-0.0291096219743959,0.0600268804348493,0.00907364667624367,0.0765497289067836,0.0043088020265367,-0.070186400069807,-0.106391411121429,-0.192952360525885,-0.111810785987145,0.0067268572744036,-0.071078589427046,-0.0288966587106506,-0.00569446196551346,-0.0320563517242227,0.0532807893930267,0.0469615086200946,0.00775688234970626,0.0726624577743151,-0.00935406554275835,-0.0507729731377765,0.0173671877445799,-0.0799004517079112,-0.0243028902764054,-0.0139035670615557,-0.158778324581707,-0.0493676462692018,-0.0877402316908856,-0.0547775014385902,-0.102162750374149,-0.0321592482619057,0.0131373519862062,0.0135460529564524,-0.00504402859486338,0.0209986375689039,-0.0688837396014923,-0.116629514727601,0.030905042901508,-0.0533921767075376,-0.0254559353230476,-0.0225935477657777,-0.0183622572416989,-0.0189547496720675,0.0989243188926147,0.0255619056692528,0.0512585483234425,-0.0137358701898987,-0.00906297878336632,-0.034078967698117,-0.0861605327810056,-0.00241732500088116,0.0112608278191262,-0.184925557287615,-0.0132569911781544,-0.0626998981292075,-0.0392194108612613,0.0130066626465029,-0.0775530265835402,0.0142946021672094,0.0665290610869473,-0.0250600868361512,0.00213029909461902,-0.0380127514449813,0.0212014965907273,-0.0238724473196921,-0.0594843495991067,-0.00115804306279729,-0.0420522097682435,0.000332391025588482,0.0768665288508502,0.0161376519894274,0.00793490949086009,0.0152756890393229,0.0199942519166569,-0.00913466748069459,0.0607828389391406,-0.0178280270491629,0.0129661597624037,-0.0377568768752705,-0.00794575470854356,0.0778391368297201,0.0275040314710796,0.00864274569351887,0.0122442099752285,-0.0127657740429792,-0.0721336504552633,-0.0173756585970693,-0.0709725495070442,0.00459067830600387,-0.0290545625063205,-0.0555946877127232,-0.0170386663603077,-0.034125483164777,-0.0945384834950285,0.0742757035286543,-0.0515230960402948,0.0249265970704287,-0.0201194503766761,-0.047100145001716,0.0204438944387367,-0.0272317550791184,-0.0500533233216762,-0.0332200898011912,0.0203549969004096,-0.0380733994757722,0.0285961601393385,-0.00665151160262866,-0.0152681765770109,-0.0379600036948714,-0.0137373801027039,-0.0197788765438655,-0.0430973192677756,0.0262023438237593,-0.0284923249202281,0.0712112196349561,0.0675643659650987,-0.0123226541631082,0.037088475333848,-0.020869946993924,-0.0647184126195571,0.0127101651998771,-0.0678397526399412,-0.0696342544037914,0.00428241019983112,-0.0243019412325172,0.0832263988047269,-0.0260946294233591,-0.0282110491754682,0.11505011020068,0.0955996909846795,0.0214911228323827,0.011455269564986,-0.106020628602164,-0.00433990960498425,-0.000995863358930769,0.0658226644435792,0.0244788158180087,0.0501007590559832,-0.0683979187890931,-0.0219142773579083,0.0570295518340706,-0.0256438256090729,0.0237939775422239,-0.035976945411483,-0.0189548140818996,0.0342391110134802,0.0611971109716733,0.0543214841100127,0.0124700158530058,-0.0408061966735299,0.0393997326099206,-0.065305416917619,-0.0814239019469187,-0.0298265093412185,-0.0137096142248425,-0.0126711420349977,-0.110863900378657,-0.0564052851302652,0.0323082935041403,-0.0129103187356022,-0.0231762668166379,0.00187290178154376,0.0789977373338523,0.0171569420113054,0.0377342491738551,-0.0167852961520748,-0.0385415847229241,-0.0641078187693149,-0.0449137626604387,0.0390184609805742,-0.00503788491253704,0.0293065562696474,-0.00156385383703685,0.0463403742196231,-0.0902952222727448,0.0150381548569504,-0.118922664219405,-0.0334571991306496,0.0163886789341073,0.0278045273572139,0.0221486811355736,0.0360454650456906,-0.0664787411974845,-0.00510468352024769,0.00913028153757178,0.00400072578433704,-0.0155299545339908,-0.0226362581905593,0.0378560552334117,0.0347885034076049,-0.0192153721597853,0.0713035119970384,0.00618148847439436,-0.0144007046668236,0.0433879820097223,0.0604217441024764,-0.0237269395992769,0.00938839285162934,-0.0850921557823439,-0.0391288842587821,-0.0140195583351177,0.0317644217665972,-0.0313308741649746,0.0598552416473615,-0.0792123209836125,-0.036488374342292,-0.0767907265788302,-0.111326926109186,-0.0413363899991607,-0.0153080694679824,-0.0565693072195504,-0.0109117092490708,-0.00406438503625266,-0.00578894661456015,0.00592202492401844,0.0469592952995259,-0.0363335963363011,-0.00696300840706626,-0.049377761564572,-0.0128577249684115,0.0145796835305798,0.0714201639881078,-0.0299241695102715,0.0863905044739538,-0.0173388221344702,-0.0081777160432216,0.0175798408109961
